time,amplitude
0.41,0.002
0.41,0
0.41,-0.002
0.41,0.002
0.411,-0.002
0.411,0
0.411,-0.003
0.411,-0.002
0.412,-0.005
0.412,-0.005
0.412,-0.008
0.412,-0.008
0.413,-0.01
0.413,-0.01
0.413,-0.012
0.413,-0.012
0.414,-0.013
0.414,-0.013
0.414,-0.008
0.414,-0.008
0.415,-0.005
0.415,-0.005
0.415,-0.008
0.415,-0.008
0.416,-0.005
0.416,-0.005
0.416,-0.003
0.416,-0.003
0.417,0
0.417,0
0.417,0.002
0.417,0.002
0.418,0.005
0.418,0.005
0.418,0.007
0.418,0.007
0.419,0.005
0.419,0.005
0.419,0
0.419,-0.002
0.42,0.002
0.42,0
0.42,-0.003
0.42,-0.003
0.421,-0.005
0.421,-0.007
0.421,-0.003
0.421,-0.003
0.422,0.003
0.422,0.002
0.422,0.005
0.422,0.003
0.423,-0.002
0.423,-0.002
0.423,-0.01
0.423,-0.01
0.424,-0.013
0.424,-0.013
0.424,-0.018
0.424,-0.02
0.425,-0.017
0.425,-0.017
0.425,-0.008
0.425,-0.01
0.426,-0.005
0.426,-0.007
0.426,-0.002
0.426,-0.005
0.427,-0.013
0.427,-0.013
0.427,-0.03
0.427,-0.03
0.428,-0.033
0.428,-0.032
0.428,-0.035
0.428,-0.032
0.429,-0.025
0.429,-0.025
0.429,-0.022
0.429,-0.023
0.43,-0.013
0.43,-0.012
0.43,-0.035
0.43,-0.037
0.431,-0.127
0.431,-0.127
0.431,-0.06
0.431,-0.057
0.432,0.032
0.432,0.035
0.432,0.078
0.432,0.082
0.433,0.07
0.433,0.068
0.433,0.043
0.433,0.042
0.434,0.023
0.434,0.022
0.434,0.012
0.434,0.012
0.435,0.015
0.435,0.013
0.435,0.017
0.435,0.017
0.436,0.017
0.436,0.017
0.436,0.013
0.436,0.012
0.437,0
0.437,0
0.437,-0.008
0.438,-0.008
0.438,-0.01
0.438,-0.008
0.438,-0.003
0.439,-0.003
0.439,0.002
0.439,0.002
0.439,0.003
0.44,0.002
0.44,-0.01
0.44,-0.01
0.44,-0.022
0.441,-0.022
0.441,-0.027
0.441,-0.027
0.441,-0.032
0.442,-0.032
0.442,-0.028
0.442,-0.032
0.442,-0.03
0.443,-0.032
0.443,-0.028
0.443,-0.03
0.443,-0.027
0.444,-0.028
0.444,-0.035
0.444,-0.032
0.444,-0.035
0.445,-0.033
0.445,-0.027
0.445,-0.027
0.445,-0.025
0.446,-0.025
0.446,-0.028
0.446,-0.03
0.446,-0.027
0.447,-0.03
0.447,-0.027
0.447,-0.028
0.447,-0.02
0.448,-0.022
0.448,-0.018
0.448,-0.02
0.448,-0.027
0.449,-0.027
0.449,-0.073
0.449,-0.077
0.449,-0.153
0.45,-0.157
0.45,-0.133
0.45,-0.128
0.45,-0.032
0.451,-0.028
0.451,0.045
0.451,0.047
0.451,0.057
0.452,0.047
0.452,0.013
0.452,0.012
0.452,-0.012
0.453,-0.013
0.453,-0.022
0.453,-0.022
0.453,-0.025
0.454,-0.023
0.454,-0.027
0.454,-0.027
0.454,-0.032
0.455,-0.032
0.455,-0.035
0.455,-0.033
0.455,-0.03
0.456,-0.03
0.456,-0.025
0.456,-0.025
0.456,-0.023
0.457,-0.022
0.457,-0.025
0.457,-0.023
0.457,-0.025
0.458,-0.025
0.458,-0.023
0.458,-0.023
0.458,-0.027
0.459,-0.025
0.459,-0.02
0.459,-0.02
0.459,-0.017
0.46,-0.017
0.46,0.002
0.46,0.003
0.46,0.052
0.461,0.057
0.461,-0.115
0.461,-0.115
0.461,-0.075
0.462,-0.073
0.462,-0.037
0.462,-0.035
0.462,-0.015
0.463,-0.017
0.463,-0.012
0.463,-0.012
0.463,0.008
0.464,0.01
0.464,0.03
0.464,0.03
0.464,0.042
0.465,0.043
0.465,0.037
0.465,0.033
0.465,0.063
0.466,0.067
0.466,0.165
0.466,0.165
0.466,-0.008
0.467,-0.013
0.467,-0.065
0.467,-0.068
0.467,0.007
0.468,0.015
0.468,0.132
0.468,0.133
0.468,0.15
0.469,0.138
0.469,0.083
0.469,0.082
0.469,0.022
0.469,0.02
0.47,-0.003
0.47,-0.003
0.47,0.003
0.47,0.002
0.471,-0.068
0.471,-0.093
0.471,0.102
0.471,0.103
0.472,-0.087
0.472,0.135
0.472,-0.212
0.472,-0.197
0.473,-0.26
0.473,-0.248
0.473,-0.135
0.473,-0.13
0.474,-0.073
0.474,-0.073
0.474,-0.06
0.474,-0.06
0.475,-0.052
0.475,-0.052
0.475,-0.042
0.475,-0.042
0.476,-0.035
0.476,-0.037
0.476,-0.033
0.476,-0.033
0.477,-0.035
0.477,-0.035
0.477,-0.03
0.477,-0.032
0.478,-0.028
0.478,-0.028
0.478,-0.025
0.478,-0.025
0.479,-0.022
0.479,-0.02
0.479,-0.017
0.479,-0.018
0.48,-0.02
0.48,-0.02
0.48,-0.015
0.48,-0.015
0.481,-0.012
0.481,-0.01
0.481,0
0.481,0
0.482,0.008
0.482,0.008
0.482,0.013
0.482,0.013
0.483,0.018
0.483,0.018
0.483,0.023
0.483,0.023
0.484,0.03
0.484,0.03
0.484,0.033
0.484,0.032
0.485,0.035
0.485,0.035
0.485,0.038
0.485,0.035
0.486,0.023
0.486,0.023
0.486,0
0.486,0
0.487,-0.012
0.487,-0.012
0.487,-0.017
0.487,-0.013
0.488,-0.008
0.488,-0.008
0.488,0
0.488,0
0.489,0.007
0.489,0.008
0.489,0.015
0.489,0.015
0.49,0.022
0.49,0.02
0.49,0.03
0.49,0.028
0.491,0.035
0.491,0.033
0.491,0.037
0.491,0.037
0.492,0.04
0.492,0.04
0.492,0.037
0.492,0.038
0.493,0.03
0.493,0.03
0.493,0.027
0.493,0.027
0.494,0.033
0.494,0.033
0.494,0.04
0.494,0.04
0.495,0.038
0.495,0.042
0.495,0.047
0.495,0.047
0.496,0.043
0.496,0.045
0.496,0.042
0.496,0.042
0.497,0.038
0.497,0.038
0.497,0.043
0.497,0.043
0.498,0.05
0.498,0.05
0.498,0.065
0.498,0.067
0.499,0.08
0.499,0.078
0.499,0.073
0.499,0.077
0.5,0.068
0.5,0.1
0.5,0.067
0.5,0.058
0.501,0.057
0.501,0.04
0.501,0.042
0.501,0.03
0.502,0.03
0.502,0.033
0.502,0.033
0.502,0.032
0.503,0.032
0.503,0.025
0.503,0.025
0.503,0.022
0.504,0.023
0.504,0.02
0.504,0.023
0.504,0.03
0.505,0.028
0.505,0.033
0.505,0.033
0.505,0.037
0.506,0.037
0.506,0.038
0.506,0.038
0.506,0.035
0.507,0.037
0.507,0.032
0.507,0.033
0.507,0.028
0.508,0.027
0.508,0.032
0.508,0.032
0.508,0.038
0.509,0.04
0.509,0.048
0.509,0.048
0.509,0.058
0.51,0.06
0.51,0.053
0.51,0.053
0.51,0.047
0.511,0.047
0.511,0.043
0.511,0.045
0.511,0.042
0.512,0.045
0.512,0.05
0.512,0.048
